PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,
PR5954,AB81-A3A0,17-04-2022,5,5,4,2,0,3,3,2,
PR5955,9D01-8A02,17-04-2022,5,5,3,1,2,2,3,3,
PR5956,6151-4A92,17-04-2022,4,4,3,1,0,3,5,4,
PR5957,6BE1-09FB,17-04-2022,4,5,4,2,1,2,5,5,
PR5958,EE7E-F5AC,17-04-2022,4,5,4,1,0,3,3,2,
PR5959,FD3F-5255,18-04-2022,4,3,2,2,2,2,3,3,
PR596,3B11-DF28,06-04-2015,5,2,3,1,2,2,5,5,
PR5960,2D25-CAE8,18-04-2022,3,3,2,1,1,3,4,4,
PR5961,1BEA-3835,18-04-2022,5,5,4,2,1,4,3,2,
PR5962,C661-6A1C,19-04-2022,3,2,5,1,1,3,3,3,
PR5963,C025-B8B6,19-04-2022,3,5,4,1,0,5,4,3,
PR5964,5BDE-7102,19-04-2022,3,2,5,1,1,2,5,4,
PR5965,9528-AA17,20-04-2022,5,5,3,3,3,5,4,3,
PR5966,F9C6-39E2,20-04-2022,4,3,3,1,2,5,3,2,
PR5967,4188-C61D,21-04-2022,5,5,3,3,2,3,3,3,
PR5968,DFE3-6FA7,21-04-2022,4,3,4,3,0,2,4,4,
PR5969,7335-4656,21-04-2022,3,4,5,1,0,5,4,3,
PR597,076F-8AA3,07-04-2015,4,2,5,1,0,5,4,4,
PR5970,ACF7-5B99,21-04-2022,4,2,2,2,1,5,3,2,
PR5971,E503-C500,21-04-2022,5,3,5,2,1,2,4,4,
PR5972,49B2-0364,22-04-2022,3,3,3,2,1,4,3,3,
PR5973,920B-7B40,22-04-2022,4,2,2,3,1,3,4,4,
PR5974,D754-4CDF,22-04-2022,5,2,3,1,0,3,3,2,
PR5975,619D-D78F,22-04-2022,5,5,4,1,0,3,3,2,
PR5976,51A4-EA6E,23-04-2022,4,2,2,2,0,2,4,4,
PR5977,A4A4-F49C,23-04-2022,4,3,4,2,1,2,4,4,
PR5978,23FC-93A5,23-04-2022,4,5,5,2,0,3,5,4,
PR5979,924E-1035,23-04-2022,4,3,5,1,2,4,3,2,
PR598,2FC6-7ED5,07-04-2015,3,5,5,1,0,4,4,4,
PR5980,A31A-A90C,24-04-2022,3,2,3,2,0,4,5,4,
PR5981,0626-7020,24-04-2022,3,5,2,1,2,4,5,5,
PR5982,7EF0-2BF4,24-04-2022,4,5,3,3,1,4,4,3,
PR5983,68D1-F434,24-04-2022,4,2,4,2,1,2,5,5,
PR5984,1EEB-ABF7,25-04-2022,5,2,3,1,1,3,5,5,
PR5985,9A9B-630B,25-04-2022,1,2,2,2,1,4,5,4,
PR5986,9DB8-F763,25-04-2022,1,1,4,2,2,3,5,4,
PR5987,D529-0BC2,26-04-2022,1,3,3,1,3,2,3,3,
PR5988,4971-33F9,26-04-2022,4,2,2,3,0,5,4,4,
PR5989,7CDB-25C4,26-04-2022,4,5,5,2,1,5,4,4,
PR599,95D7-1CE9,09-04-2015,3,4,3,1,0,5,4,4,
PR5990,1AC8-361F,27-04-2022,4,2,4,1,0,4,5,5,
PR5991,D93A-CC98,27-04-2022,4,3,2,1,1,4,5,5,
PR5992,EE63-4E57,27-04-2022,4,4,2,2,1,2,5,5,
PR5993,F1BD-033D,27-04-2022,3,4,3,1,0,2,4,4,
PR5994,05CD-292D,27-04-2022,5,3,4,1,2,2,4,4,
PR5995,4DDB-A84D,27-04-2022,3,4,5,1,0,2,3,2,
PR5996,7B96-B655,27-04-2022,4,5,2,1,1,2,4,4,
PR5997,C79A-E5E1,28-04-2022,3,3,3,1,2,2,3,3,
PR5998,5D73-961A,28-04-2022,3,3,2,1,1,3,5,5,
PR5999,A1B4-5481,29-04-2022,5,4,3,2,0,5,4,3,
PR60,1FE3-22BF,26-02-2013,3,3,2,3,0,2,4,4,
PR600,B013-7D0C,10-04-2015,4,4,2,3,2,4,4,4,
PR6000,D49C-096C,29-04-2022,3,3,2,2,2,2,5,5,
PR6001,2F04-931F,29-04-2022,5,5,5,3,1,5,4,4,
PR6002,380E-44B4,29-04-2022,5,4,2,2,3,4,3,2,
PR6003,5639-70C0,29-04-2022,4,3,4,3,0,2,3,2,
PR6004,327B-F6D3,30-04-2022,5,5,2,3,1,4,5,4,
PR6005,B148-55FB,30-04-2022,5,2,2,3,0,3,5,5,
PR6006,354B-3BC6,30-04-2022,4,3,4,2,3,2,4,3,
PR6007,7BA2-EBDE,30-04-2022,4,3,3,3,0,3,5,4,
PR6008,1472-9F69,01-05-2022,3,4,3,3,1,5,5,5,
PR6009,59DB-8465,01-05-2022,5,5,5,1,2,3,5,4,
PR601,531D-788E,10-04-2015,4,2,2,2,2,5,5,4,
PR6010,D31B-BEF8,02-05-2022,5,4,5,3,0,5,4,4,
PR6011,565B-C207,02-05-2022,4,3,5,1,2,5,5,4,
PR6012,B90D-4BEF,02-05-2022,3,3,5,2,1,2,4,3,
PR6013,13E5-2F17,03-05-2022,4,2,2,3,1,3,3,2,
PR6014,ADF8-AD57,03-05-2022,5,3,4,2,2,3,3,3,
PR6015,ED5D-E9D8,03-05-2022,4,3,4,1,1,4,5,4,
PR6016,FB1D-5A51,03-05-2022,3,2,2,1,0,1,3,2,
PR6017,FE2B-3DC7,04-05-2022,3,4,3,2,0,3,4,4,
PR6018,F3D0-41D1,04-05-2022,4,3,4,3,0,5,3,3,
PR6019,11AE-3E4D,04-05-2022,4,3,3,3,3,3,4,4,
PR602,AEDB-BB62,11-04-2015,3,4,3,2,2,5,4,3,
PR6020,2CA8-4E1B,05-05-2022,5,3,5,1,0,2,3,3,
PR6021,08E4-D3D5,05-05-2022,5,4,4,3,1,3,5,5,
PR6022,D2BE-E6F6,05-05-2022,4,2,3,1,3,2,3,2,
PR6023,E8B6-8BAE,06-05-2022,3,5,3,1,3,3,5,4,
PR6024,30CC-9AD8,06-05-2022,4,5,5,1,1,4,5,4,
PR6025,291F-B604,07-05-2022,3,4,5,3,2,4,3,2,
PR6026,692B-7152,07-05-2022,4,5,3,3,1,2,3,3,
PR6027,5A65-768A,07-05-2022,3,2,2,2,0,2,4,3,
PR6028,4657-FE18,08-05-2022,5,5,4,3,1,5,5,5,
PR6029,4C41-7F73,08-05-2022,4,5,4,2,0,4,4,3,
PR603,7BD4-7BFB,11-04-2015,4,2,3,1,1,4,4,4,
PR6030,F573-D043,08-05-2022,4,3,2,1,0,4,3,3,
PR6031,E28D-424B,09-05-2022,5,4,4,2,1,2,5,4,
PR6032,28F4-8367,09-05-2022,3,5,2,1,0,2,3,2,
PR6033,A848-F98B,10-05-2022,3,2,3,3,0,2,5,5,
PR6034,DA4C-7F2E,10-05-2022,5,2,5,3,0,5,5,4,
PR6035,F9BA-C7C8,10-05-2022,5,4,5,1,0,3,5,4,
PR6036,1C87-44CB,11-05-2022,5,3,2,1,0,3,3,2,
PR6037,41FE-D257,11-05-2022,3,5,3,2,0,4,5,4,
PR6038,A690-3D5D,11-05-2022,4,3,2,2,1,4,3,2,
PR6039,C9FF-3A25,12-05-2022,2,4,1,2,2,4,3,2,
PR604,152E-8DB1,12-04-2015,3,2,2,1,2,4,3,2,
PR6040,BE93-0736,12-05-2022,2,2,1,3,0,4,5,5,
PR6041,BBD0-FB7D,12-05-2022,4,3,2,3,0,4,3,3,
PR6042,1F0F-458C,13-05-2022,2,3,2,1,2,1,4,4,
PR6043,A184-3B30,13-05-2022,3,4,3,1,1,3,3,2,
PR6044,801C-89BF,13-05-2022,3,3,4,3,0,3,5,5,
PR6045,C8BC-3B77,13-05-2022,5,2,4,1,0,2,4,3,
PR6046,ECC7-B638,13-05-2022,3,4,2,1,0,2,3,3,
PR6047,DE6C-86FC,14-05-2022,4,4,3,3,0,2,3,2,
PR6048,1C57-5F2A,14-05-2022,3,4,4,1,1,4,3,3,
PR6049,E676-215C,14-05-2022,3,3,4,3,1,2,3,2,
PR605,1A7C-19DB,12-04-2015,3,5,5,3,1,4,5,5,
PR6050,61F3-DE78,14-05-2022,3,4,2,2,2,2,5,5,
PR6051,0A05-3943,15-05-2022,3,4,2,3,0,5,3,2,
PR6052,9F65-F612,15-05-2022,3,2,5,1,1,4,4,3,
PR6053,64D6-0D5F,15-05-2022,3,4,3,3,0,5,4,4,
PR6054,26DF-1241,15-05-2022,3,2,2,1,1,5,4,4,
PR6055,2BCE-F73C,15-05-2022,3,5,4,1,0,3,5,4,
PR6056,6B5B-8080,15-05-2022,4,5,3,3,2,4,3,3,
PR6057,3F25-EF5E,15-05-2022,3,5,5,3,1,5,5,5,
PR6058,9D3C-DA45,16-05-2022,5,3,5,1,1,3,3,3,
PR6059,FAD6-EAA3,16-05-2022,3,3,3,2,0,2,3,3,
PR606,489B-14EC,12-04-2015,3,3,5,3,3,5,3,2,
PR6060,2523-EFD4,17-05-2022,3,3,4,3,2,2,5,4,
PR6061,3A20-7C3E,17-05-2022,4,5,2,3,0,2,5,4,
PR6062,3CFD-6622,17-05-2022,4,4,2,2,0,4,3,2,
PR6063,4D59-B831,18-05-2022,4,4,3,2,0,5,5,5,
PR6064,5060-A677,18-05-2022,5,3,3,1,0,4,3,2,
PR6065,A2D0-E2D2,18-05-2022,5,3,2,2,2,3,3,2,
PR6066,BE54-8537,18-05-2022,3,5,5,1,1,3,3,2,
PR6067,494B-7047,18-05-2022,5,4,2,3,0,2,4,4,
PR6068,9461-9439,18-05-2022,5,4,5,2,1,3,4,4,
PR6069,C96B-43C7,18-05-2022,5,2,5,3,2,4,4,4,
PR607,52CC-3E9E,13-04-2015,5,5,4,2,0,3,4,4,
PR6070,9169-FC4B,19-05-2022,3,5,3,3,1,5,3,2,
PR6071,72A2-1105,19-05-2022,3,5,3,2,3,3,5,4,
PR6072,E9D9-787A,19-05-2022,4,3,4,1,1,4,4,4,
PR6073,00B0-F199,20-05-2022,1,3,4,3,2,2,4,4,
PR6074,5988-3855,20-05-2022,2,3,4,3,1,3,4,3,
PR6075,1705-0DE5,21-05-2022,1,3,1,1,2,4,4,3,
PR6076,8766-F1E7,22-05-2022,3,2,4,3,2,4,4,4,
PR6077,45F9-3A37,22-05-2022,1,4,1,3,0,4,4,3,
PR6078,BD1B-53A3,22-05-2022,5,4,2,1,1,3,5,4,
PR6079,81BE-17CD,22-05-2022,3,3,4,1,1,2,3,3,
PR608,A531-8159,13-04-2015,5,4,2,2,0,3,5,5,
PR6080,1B7F-73A9,22-05-2022,4,4,5,2,0,5,4,4,
PR6081,3B90-B998,22-05-2022,4,4,3,1,0,2,3,3,
PR6082,DF5F-5ED9,22-05-2022,1,3,4,3,1,2,5,5,
PR6083,4FCD-7D65,22-05-2022,3,1,4,1,1,1,3,3,
PR6084,6A09-C910,22-05-2022,4,2,3,2,0,2,3,2,
PR6085,A1AB-EE7C,22-05-2022,4,3,3,3,1,5,4,4,
PR6086,06DE-E772,23-05-2022,3,3,4,3,0,2,3,2,
PR6087,0F83-39C1,23-05-2022,4,3,5,2,1,5,4,4,
PR6088,ED49-73D3,23-05-2022,5,5,4,3,1,4,5,4,
PR6089,9C24-CD7A,24-05-2022,3,2,2,1,0,4,5,4,
PR609,C5C2-985F,14-04-2015,5,2,3,3,3,3,4,4,
PR6090,242A-4FA0,24-05-2022,3,3,4,1,0,2,5,5,
PR6091,566A-FC64,24-05-2022,4,4,1,1,3,2,5,4,
PR6092,BE07-BE80,24-05-2022,1,4,4,1,2,1,3,2,
PR6093,D91C-815B,25-05-2022,3,2,1,3,0,2,4,3,
PR6094,29C2-1A3F,25-05-2022,4,1,2,2,0,1,3,3,
PR6095,462E-03DF,25-05-2022,2,3,3,3,0,4,3,3,
PR6096,2F98-E645,26-05-2022,4,2,1,3,0,1,4,3,
PR6097,F469-0427,26-05-2022,2,4,4,2,0,3,3,3,
PR6098,4938-402A,26-05-2022,3,4,2,3,0,3,4,3,
PR6099,3E3B-681D,26-05-2022,3,4,3,3,1,3,5,4,
PR61,3560-C117,27-02-2013,4,4,3,3,0,5,4,3,
PR610,CDFB-6A08,14-04-2015,3,5,3,3,1,2,4,3,
PR6100,0742-C802,27-05-2022,5,4,5,3,3,2,3,2,
PR6101,C08F-94F9,28-05-2022,4,4,2,3,0,4,3,3,
PR6102,DEBE-1622,28-05-2022,4,4,3,3,1,5,5,5,
PR6103,6965-C170,28-05-2022,3,2,5,3,2,3,5,4,
PR6104,7349-CCE0,28-05-2022,4,3,2,2,0,3,4,3,
PR6105,8FF0-0F7A,29-05-2022,3,3,3,1,1,4,4,3,
PR6106,259B-6C50,29-05-2022,4,3,2,1,3,3,4,4,
PR6107,6313-8E62,30-05-2022,4,5,4,2,0,4,4,3,
PR6108,F662-DEA5,30-05-2022,4,5,5,2,1,2,4,4,
PR6109,76ED-1CF5,30-05-2022,4,3,3,2,2,5,4,3,
PR611,5C03-1009,14-04-2015,4,2,5,1,1,4,5,4,
PR6110,2FAE-9278,30-05-2022,5,4,2,3,1,5,4,3,
PR6111,FC47-1953,30-05-2022,3,4,4,3,2,3,5,5,
PR6112,EFA2-B2D0,30-05-2022,5,4,4,3,0,2,3,2,
PR6113,B3AF-7E58,31-05-2022,3,2,2,3,0,4,3,2,
PR6114,64BA-99F0,31-05-2022,4,4,5,3,0,5,4,3,
PR6115,8663-3E02,31-05-2022,4,4,5,3,2,3,3,2,
PR6116,F523-1135,31-05-2022,3,4,5,2,0,3,3,2,
PR6117,5C87-D7BB,31-05-2022,4,5,4,1,0,3,3,3,
PR6118,3A2C-ABB8,01-06-2022,4,4,4,2,0,5,4,3,
PR6119,0C7B-2EA6,02-06-2022,5,3,2,3,0,4,4,4,
PR612,EE91-1A9C,15-04-2015,5,2,2,1,0,5,5,5,
PR6120,06E8-4FD4,03-06-2022,5,3,5,2,1,3,3,3,
PR6121,9D7B-9B37,04-06-2022,3,2,5,2,0,5,3,3,
PR6122,BBE1-D4A5,04-06-2022,4,3,4,1,2,3,3,3,
PR6123,DDBF-9C79,05-06-2022,1,2,3,1,2,2,4,4,
PR6124,6CAD-47F0,05-06-2022,1,2,2,3,1,3,3,2,
PR6125,CD4D-7BBA,05-06-2022,3,1,4,2,0,2,4,3,
PR6126,AFE1-76D3,05-06-2022,3,2,5,3,0,3,5,5,
PR6127,F72A-48DD,05-06-2022,3,3,2,1,1,3,4,3,
PR6128,A072-D80B,05-06-2022,3,5,3,3,2,5,3,2,
PR6129,D3F6-A313,06-06-2022,3,2,3,3,2,4,4,4,
PR613,7CFC-C4DA,15-04-2015,3,5,2,3,1,2,4,3,
PR6130,2B70-5A31,06-06-2022,4,5,3,3,1,3,4,3,
PR6131,E8D3-CABA,06-06-2022,3,4,3,2,3,4,5,5,
PR6132,F60C-4888,07-06-2022,3,3,4,1,1,3,4,3,
PR6133,0EA5-3A95,07-06-2022,2,2,4,3,1,3,3,2,
PR6134,48B9-8A61,07-06-2022,4,1,4,3,1,3,5,5,
PR6135,801E-9D0E,07-06-2022,4,4,4,2,1,2,3,3,
PR6136,B785-D8F8,08-06-2022,5,2,4,3,1,5,4,3,
PR6137,D584-4E31,08-06-2022,5,4,5,2,1,5,4,3,
PR6138,D8F6-DED3,08-06-2022,4,2,3,3,0,4,3,2,
PR6139,8A40-C85A,09-06-2022,4,4,5,2,0,3,3,2,
PR614,CF2F-8CA3,15-04-2015,4,2,5,2,0,2,5,5,
PR6140,19C3-DAE4,09-06-2022,4,3,3,3,1,3,4,4,
PR6141,3C73-12A0,09-06-2022,5,2,5,3,2,4,4,4,
PR6142,DC67-3B66,10-06-2022,4,3,4,2,0,5,5,4,
PR6143,76FD-F574,10-06-2022,3,5,3,3,2,4,5,5,
PR6144,E81C-A653,11-06-2022,5,5,3,1,1,5,3,3,
PR6145,DFDC-286C,12-06-2022,4,2,2,1,1,3,3,3,
PR6146,3E42-57C8,13-06-2022,3,4,5,1,0,2,3,2,
PR6147,E9B9-3944,13-06-2022,2,2,2,3,0,4,3,2,
PR6148,A91B-7DC5,13-06-2022,1,2,2,3,2,3,3,2,
PR6149,B967-D6D3,13-06-2022,2,4,3,3,3,3,4,3,
PR615,7A98-768E,17-04-2015,4,4,3,1,2,4,4,3,
PR6150,648E-FE5F,13-06-2022,4,5,3,2,3,2,5,5,
PR6151,217C-7180,13-06-2022,5,2,5,1,0,5,3,3,
PR6152,5416-F925,14-06-2022,5,5,5,2,3,4,5,5,
PR6153,07C3-7429,14-06-2022,5,3,3,1,0,3,3,2,
PR6154,16B6-9C29,14-06-2022,5,5,2,1,0,4,3,2,
PR6155,D4BE-786C,14-06-2022,4,2,5,2,0,2,5,4,
PR6156,AB5F-244C,15-06-2022,1,1,3,1,3,4,3,2,
PR6157,4F64-A0E2,15-06-2022,1,2,1,3,2,3,3,2,
PR6158,1E61-70EC,16-06-2022,1,3,1,1,1,2,4,3,
PR6159,549F-B3E7,16-06-2022,5,3,3,2,1,3,4,3,
PR616,C3C0-349E,17-04-2015,5,2,2,2,0,3,5,4,
PR6160,6FE3-2270,16-06-2022,3,5,5,2,0,4,3,3,
PR6161,22FF-9076,16-06-2022,5,3,3,2,0,5,4,3,
PR6162,B8A5-07A1,16-06-2022,5,3,5,3,2,5,5,5,
PR6163,C6F6-CDFE,16-06-2022,5,4,2,2,0,5,3,3,
PR6164,72D8-2284,16-06-2022,4,2,2,1,1,4,5,4,
PR6165,005C-E0FB,17-06-2022,3,4,5,3,0,4,4,4,
PR6166,90C4-1053,17-06-2022,3,5,4,2,1,3,3,2,
PR6167,00A3-2445,18-06-2022,4,5,5,1,2,4,4,4,
PR6168,BDC5-51CF,20-06-2022,3,2,4,2,0,3,4,3,
PR6169,5468-EEE1,20-06-2022,3,5,4,2,1,2,4,4,
PR617,5D69-D350,18-04-2015,3,2,3,3,2,5,3,3,
PR6170,F2BA-F63A,20-06-2022,3,2,3,2,0,2,3,3,
PR6171,2E72-4BF1,21-06-2022,5,4,5,1,0,5,3,2,
PR6172,2937-EB65,21-06-2022,4,4,4,2,0,3,4,3,
PR6173,3EB2-9111,22-06-2022,4,2,3,3,0,5,3,2,
PR6174,8822-B9C5,22-06-2022,3,4,2,2,0,4,4,3,
PR6175,5544-4583,22-06-2022,3,4,2,1,0,4,3,2,
PR6176,9CE9-B0D5,22-06-2022,3,5,4,1,1,2,4,4,
PR6177,23E6-A67A,22-06-2022,5,5,5,2,1,2,5,4,
PR6178,5000-8203,22-06-2022,3,5,4,2,1,4,4,4,
PR6179,9AAD-D3C1,23-06-2022,5,5,5,3,1,2,4,3,
PR618,4BE1-4A7B,18-04-2015,3,3,4,2,1,5,3,3,
PR6180,95CB-4E31,23-06-2022,5,2,3,2,1,5,4,4,
PR6181,9BE8-2C44,23-06-2022,3,2,2,1,2,3,4,3,
PR6182,AA67-CB22,24-06-2022,5,5,3,1,3,2,4,4,
PR6183,4CCA-B1E6,25-06-2022,3,2,2,3,0,4,4,4,
PR6184,E8F5-C47D,25-06-2022,4,2,2,3,1,3,3,3,
PR6185,8026-658D,25-06-2022,5,5,4,1,2,3,5,4,
PR6186,F5CC-33FA,25-06-2022,2,1,2,1,1,2,5,5,
PR6187,6FA6-DBB9,25-06-2022,4,2,1,3,1,3,3,3,
PR6188,35D2-818A,26-06-2022,2,1,1,1,1,4,5,5,
PR6189,24DD-6D7C,26-06-2022,3,2,2,3,1,2,4,3,
PR619,FD3F-5255,20-04-2015,3,4,5,1,0,3,5,5,
PR6190,A89C-9A1E,26-06-2022,5,5,3,3,1,2,4,3,
PR6191,C0C7-A3EF,27-06-2022,3,2,3,3,2,4,5,4,
PR6192,C385-CDBE,27-06-2022,3,4,4,3,3,4,5,5,
PR6193,342B-0932,27-06-2022,5,5,5,3,0,4,3,3,
PR6194,2B7A-9C73,28-06-2022,5,3,4,3,1,2,5,4,
PR6195,E46A-3676,28-06-2022,3,2,2,3,0,1,4,3,
PR6196,ABDA-F749,28-06-2022,2,1,1,2,1,1,4,4,
PR6197,6A0D-9C4D,29-06-2022,1,2,1,1,3,1,5,4,
PR6198,D676-4ECC,29-06-2022,5,3,4,1,0,4,4,4,
PR6199,74F3-DF3D,29-06-2022,4,4,5,2,0,2,4,3,
PR62,596B-33F4,28-02-2013,3,2,4,3,0,2,4,4,
PR620,C661-6A1C,21-04-2015,3,2,2,1,1,2,3,2,
PR6200,C026-3E38,29-06-2022,5,4,5,2,0,2,5,5,
PR6201,AF11-04C3,29-06-2022,4,4,3,3,0,2,3,2,
PR6202,4C88-27A1,30-06-2022,4,4,3,3,1,5,4,3,
PR6203,5731-90E6,30-06-2022,5,2,4,1,1,4,4,4,
PR6204,FBC2-C5FA,30-06-2022,5,5,4,2,2,2,4,4,
PR6205,5E9A-FE30,30-06-2022,4,4,3,2,1,2,3,3,
PR6206,E72B-64FA,30-06-2022,4,2,3,2,3,5,3,2,
PR6207,E480-FF03,30-06-2022,5,2,2,1,2,3,3,3,
PR6208,10C9-925C,30-06-2022,4,4,3,1,2,3,4,4,
PR6209,3747-3110,01-07-2022,4,4,3,3,0,5,4,4,
PR621,9528-AA17,22-04-2015,5,4,2,2,0,3,4,3,
PR6210,F9B6-C80B,02-07-2022,4,4,4,1,0,4,4,4,
PR6211,0AA2-881A,03-07-2022,3,2,3,2,0,4,4,4,
PR6212,A7F8-24EA,03-07-2022,5,2,3,1,2,4,4,4,
PR6213,2F85-AF81,04-07-2022,4,3,5,3,0,2,5,5,
PR6214,5395-75A1,04-07-2022,5,5,4,3,0,4,3,3,
PR6215,5919-4ADE,04-07-2022,4,4,5,2,1,4,3,2,
PR6216,68C4-272C,04-07-2022,3,4,5,3,0,2,4,3,
PR6217,CF5D-0E32,04-07-2022,5,4,4,3,1,5,4,3,
PR6218,427A-8C69,05-07-2022,4,3,2,1,1,3,3,2,
PR6219,C389-FC34,05-07-2022,4,3,3,3,0,5,3,2,
PR622,4188-C61D,23-04-2015,3,2,5,3,2,5,5,4,
PR6220,ABB0-9B03,05-07-2022,4,4,5,2,2,4,4,3,
PR6221,781F-6C21,06-07-2022,5,5,4,3,1,5,5,4,
PR6222,8B79-18F1,07-07-2022,4,3,5,1,0,3,5,4,
PR6223,AF58-5D1B,07-07-2022,3,2,4,2,0,4,3,2,
PR6224,0E79-8257,07-07-2022,5,3,2,1,1,4,4,3,
PR6225,03D9-FF08,07-07-2022,3,5,3,3,0,5,4,3,
PR6226,0FC8-561B,08-07-2022,4,5,2,2,3,5,4,4,
PR6227,7B98-EA6F,08-07-2022,3,4,5,3,2,5,5,4,
PR6228,380F-A08A,08-07-2022,3,3,4,2,1,5,4,3,
PR6229,58FA-C451,08-07-2022,3,2,2,1,0,4,3,2,
PR623,DFE3-6FA7,23-04-2015,4,2,4,1,2,3,3,2,
PR6230,90EB-28D4,08-07-2022,3,2,3,3,1,3,3,2,
PR6231,E268-61EB,09-07-2022,4,2,3,2,2,2,5,4,
PR6232,132B-F2B2,09-07-2022,3,4,5,1,1,5,3,2,
PR6233,A2B5-823F,09-07-2022,3,4,5,3,0,3,5,5,
PR6234,9BC9-1288,09-07-2022,4,2,3,2,0,2,4,3,
PR6235,BDE5-385A,09-07-2022,2,4,1,3,1,3,5,5,
PR6236,1D74-2661,09-07-2022,4,2,3,1,2,4,5,5,
PR6237,0FEB-B474,09-07-2022,5,5,5,2,0,5,3,2,
PR6238,6345-2F33,10-07-2022,5,2,4,1,0,4,4,3,
PR6239,9900-1159,10-07-2022,4,2,4,1,1,5,3,2,
PR624,D24B-5AC8,23-04-2015,3,3,3,1,0,5,3,3,
PR6240,6AD1-5EE8,10-07-2022,5,2,2,1,0,5,4,3,
PR6241,ACA5-348E,10-07-2022,4,5,5,3,0,3,4,4,
PR6242,4846-2EC2,10-07-2022,3,5,5,2,1,2,4,4,
PR6243,991F-BAF4,10-07-2022,5,3,5,1,1,4,3,2,
PR6244,DCD4-C785,11-07-2022,5,4,2,3,1,3,4,3,
PR6245,1A38-1D62,11-07-2022,4,5,5,2,1,4,5,5,
PR6246,874D-5D4C,11-07-2022,4,3,2,1,1,2,4,3,
PR6247,8583-9174,12-07-2022,5,4,4,2,1,2,5,4,
PR6248,29F6-C6CA,12-07-2022,3,4,2,3,0,3,5,4,
PR6249,4CD7-B91C,12-07-2022,5,3,2,2,2,5,5,5,
PR625,49B2-0364,24-04-2015,5,5,4,2,1,2,3,3,
PR6250,5293-AC5C,13-07-2022,5,3,3,3,1,3,4,3,
PR6251,F961-5A03,13-07-2022,4,4,4,2,0,4,3,2,
PR6252,1243-8B63,13-07-2022,5,3,2,1,1,5,4,4,
PR6253,E324-1C33,14-07-2022,5,5,3,1,0,5,5,5,
PR6254,2A20-28CD,14-07-2022,4,4,4,1,0,2,4,3,
PR6255,D906-B674,16-07-2022,3,5,3,3,3,2,5,4,
PR6256,CCAB-4B80,16-07-2022,3,4,5,2,2,4,3,3,
PR6257,DFA2-1B8F,16-07-2022,5,4,3,1,2,2,5,5,
PR6258,656C-09EA,16-07-2022,3,5,3,1,2,5,4,4,
PR6259,D8FC-E2F7,17-07-2022,4,2,3,1,1,3,4,4,
PR626,51A4-EA6E,25-04-2015,5,3,2,2,0,2,3,2,
PR6260,F0C3-4859,17-07-2022,4,5,3,2,1,4,4,3,
PR6261,F4A3-2126,17-07-2022,4,1,3,1,1,1,4,4,
PR6262,13FA-3559,17-07-2022,4,4,2,3,1,1,4,4,
PR6263,D926-DED9,17-07-2022,3,4,1,3,0,4,4,4,
PR6264,F83C-CA1D,18-07-2022,4,4,5,3,2,2,3,3,
PR6265,C0BE-FED0,18-07-2022,3,2,4,1,0,3,5,4,
PR6266,307F-9BFA,18-07-2022,3,3,4,3,0,2,3,2,
PR6267,F8D4-3CAB,18-07-2022,3,4,4,2,0,4,4,4,
PR6268,AA87-13D8,19-07-2022,4,3,3,1,2,3,5,4,
PR6269,806F-B986,19-07-2022,2,4,2,2,0,4,3,2,
PR627,A4A4-F49C,25-04-2015,3,4,4,2,2,3,4,3,
PR6270,AE33-DDE7,19-07-2022,5,3,2,3,1,4,4,4,
PR6271,D5B3-425C,19-07-2022,3,5,4,3,1,3,3,3,
PR6272,5B0B-B105,19-07-2022,3,3,2,3,1,3,3,2,
PR6273,AA3A-EC19,19-07-2022,4,5,2,1,1,5,3,3,
PR6274,95D8-5DC7,20-07-2022,4,2,4,2,1,3,4,3,
PR6275,B5C6-F8D5,20-07-2022,5,4,3,1,0,5,4,4,
PR6276,E8EF-FA89,20-07-2022,5,2,2,1,0,5,3,3,
PR6277,4316-C080,21-07-2022,5,4,5,1,0,3,3,2,
PR6278,437C-4AD0,21-07-2022,3,2,4,3,2,5,3,3,
PR6279,6E64-8D30,22-07-2022,5,2,2,3,0,2,5,5,
PR628,BAF9-933D,25-04-2015,4,5,4,3,0,3,4,4,
PR6280,F20A-F424,22-07-2022,3,5,4,1,1,5,3,3,
PR6281,DEB9-1BBF,23-07-2022,5,3,3,1,0,5,3,3,
PR6282,B59D-CA4C,23-07-2022,5,4,4,1,1,2,5,5,
PR6283,3653-D544,23-07-2022,5,3,3,3,0,3,3,2,
PR6284,E73A-F20A,23-07-2022,4,4,5,2,0,4,4,4,
PR6285,9DB2-76B3,24-07-2022,3,5,3,2,2,2,3,2,
PR6286,D565-284D,24-07-2022,3,5,5,2,0,5,3,2,
PR6287,205B-4D34,24-07-2022,4,3,3,1,1,4,5,5,
PR6288,4673-EBEC,24-07-2022,4,3,4,2,3,5,3,3,
PR6289,D6BB-FEDF,24-07-2022,5,4,5,1,2,5,3,2,
PR629,1147-7E2F,26-04-2015,5,5,2,3,1,2,4,4,
PR6290,C77A-2348,25-07-2022,4,5,5,2,0,5,5,5,
PR6291,7AA0-5766,26-07-2022,5,4,2,3,0,5,3,3,
PR6292,6F50-08B6,26-07-2022,5,3,2,3,3,4,5,5,
